DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),score,Site EUI (kBtu/ft²),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Source EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Latitude,Longitude,Community Board,Council District,Census Tract
257793.0,215000.0,35.0,87.7,92.7,7.2,,159.1,,,6173426.4,1740357.7,1571.6,0.0,1571.6,242000.0,,,154.9,40.76488,-73.964785,8.0,4.0,120.0
98903.0,95487.0,7.0,101.1,96.7,6.7,0.0,160.4,176575.0,1765.7,2356604.5,677181.7,737.3,9.4,727.9,100937.0,,,166.5,40.764639,-73.966113,8.0,4.0,120.0
246320.0,258636.0,10.0,114.9,114.3,7.9,0.9,176.4,22079999.4,220800.0,7129715.2,2046545.2,1871.3,1209.7,661.6,258636.0,11101.8,42.92,178.1,40.765676,-73.964734,8.0,4.0,120.0
181000.0,181000.0,47.0,82.3,87.8,5.9,0.7,134.0,11150323.2,122626.6,3746004.4,1061246.9,939.9,592.2,347.6,181000.0,4237.8,23.41,129.7,40.766228,-73.967369,8.0,4.0,120.0
67589.0,62497.0,25.0,55.9,57.0,13.2,0.1,153.8,770948.4,8150.3,3006172.4,890198.8,319.9,40.9,279.0,67589.0,1630.0,24.12,151.6,,,,,
79092.0,80000.0,32.0,83.6,89.7,5.7,0.7,135.0,5079399.7,56120.1,1610237.7,457828.9,419.2,269.8,149.4,80000.0,,,129.9,40.76692,-73.965744,8.0,4.0,120.0
134467.0,135000.0,74.0,61.7,64.8,5.7,0.4,108.6,5201166.5,57604.4,2709180.3,770259.9,558.4,307.0,251.4,135000.0,3286.9,24.35,106.6,40.7667,-73.96491,8.0,4.0,120.0
62352.0,64846.0,56.0,74.9,81.5,4.0,,111.2,,,917450.8,257918.7,381.9,296.8,85.1,64846.0,1451.2,22.38,105.8,40.766469,-73.964647,8.0,4.0,120.0
134342.0,118084.0,18.0,88.4,94.2,7.6,0.7,153.0,7313945.7,80613.6,3120414.3,896423.2,678.1,388.5,289.6,118084.0,,,148.0,40.766963,-73.964719,8.0,4.0,120.0
160890.0,125000.0,3.0,106.6,114.4,8.3,0.0,192.5,113636.7,1163.5,3773930.2,1083797.9,1017.9,6.0,1011.9,130000.0,,,184.3,40.767902,-73.965848,8.0,4.0,120.0
166862.0,182031.0,76.0,71.9,77.1,5.3,0.1,117.2,2077741.7,21015.0,3393394.4,972251.2,990.9,676.0,314.9,182031.0,2421.8,13.3,112.8,40.767622,-73.96543,8.0,4.0,120.0
59928.0,43574.0,36.0,94.3,99.5,7.5,0.0,155.0,104546.7,1045.5,1249190.9,355608.9,353.7,237.7,115.9,47531.0,1757.5,36.98,151.3,40.767325,-73.964451,8.0,4.0,120.0
104000.0,103900.0,35.0,85.6,91.0,6.9,0.0,154.9,227600.0,2276.0,2659540.3,756860.6,687.8,12.1,675.7,109200.0,,,149.8,40.766658,-73.962871,8.0,4.0,120.0
144425.0,139626.0,23.0,112.2,110.2,7.7,0.8,171.0,12967667.4,127388.7,4090355.4,1177297.6,1068.4,688.8,379.6,152026.0,5357.5,35.24,174.0,40.766845,-73.96273,8.0,4.0,120.0
914921.0,841470.0,59.0,68.1,,6.0,0.5,,41804925.9,446120.8,18446366.5,5312633.6,3932.3,2220.5,1711.8,884999.0,,,115.0,40.768146,-73.963855,8.0,4.0,120.0
87047.0,93000.0,3.0,192.8,201.6,20.8,0.2,377.6,1436506.7,14365.1,6750584.9,1934427.3,1349.7,76.3,1273.4,93000.0,,,370.2,40.769068,-73.964725,8.0,4.0,120.0
68693.0,66000.0,71.0,77.1,82.8,5.5,0.0,123.8,53056.7,543.0,1341231.7,386671.6,424.1,299.6,124.5,70000.0,16249.3,232.13,118.7,40.768577,-73.963537,8.0,4.0,120.0
54719.0,57907.0,66.0,65.4,65.1,4.6,0.0,99.2,64193.3,656.8,951767.5,272126.5,303.5,215.2,88.3,59124.0,387.5,6.55,100.4,40.768868,-73.963328,8.0,4.0,120.0
110269.0,87539.0,88.0,29.9,29.2,7.7,0.0,85.7,245483.3,2454.8,2366230.1,675638.1,232.9,13.0,219.8,87539.0,,,87.9,40.769598,-73.964912,8.0,4.0,120.0
212118.0,200954.0,78.0,61.2,61.8,5.6,0.4,104.7,9379033.2,95390.3,4276418.9,1247527.2,895.0,498.2,396.9,223282.0,9061.0,40.58,104.2,40.768727,-73.961357,8.0,4.0,128.0
88829.0,91493.0,94.0,59.4,64.4,1.9,0.1,79.5,952139.9,9521.4,618566.3,177481.7,395.0,337.6,57.4,91493.0,3256.4,35.59,74.8,40.769466,-73.962891,8.0,4.0,128.0
115525.0,122702.0,50.0,79.9,84.5,8.2,,156.0,,,3525253.8,1010493.5,744.2,0.0,744.2,122702.0,,,151.8,40.770325,-73.964381,8.0,4.0,128.0
325680.0,294075.0,43.0,74.9,80.5,8.8,,155.2,,,9059281.0,2594492.8,1701.3,0.0,1701.3,294075.0,,,149.8,40.769172,-73.961046,8.0,4.0,128.0
101415.0,106915.0,82.0,73.8,77.2,7.1,0.0,129.5,78020.0,800.2,2692265.2,762038.9,638.1,388.2,249.8,107645.0,2536.4,23.56,127.9,40.770141,-73.961558,8.0,4.0,128.0
63229.0,67444.0,59.0,63.7,68.1,5.3,0.0,116.8,41060.0,410.6,1215881.7,356354.5,316.9,2.2,314.7,67444.0,,,111.5,40.770193,-73.961684,8.0,4.0,128.0
112900.0,119368.0,96.0,49.6,52.2,5.6,0.0,99.5,100680.0,1006.8,2390037.7,677096.5,461.7,5.3,456.4,121368.0,,,97.7,40.770808,-73.963143,8.0,4.0,128.0
130533.0,137571.0,75.0,66.7,,6.2,0.5,,5989269.8,65709.7,3051091.6,875364.6,632.0,348.8,283.1,141771.0,4796.2,33.83,114.9,40.770869,-73.963984,8.0,4.0,128.0
81449.0,72890.0,10.0,71.5,75.0,9.9,0.4,149.4,2797623.4,30049.8,2415990.0,721879.5,372.8,148.6,224.2,72890.0,1538.7,21.11,144.4,40.770113,-73.962421,8.0,4.0,128.0
200800.0,226915.0,32.0,68.9,73.0,7.3,0.0,127.1,50126.7,501.3,5716196.7,1664443.5,1275.2,744.8,530.5,226915.0,,,123.2,40.770564,-73.964204,8.0,4.0,128.0
208986.0,227063.0,89.0,65.0,68.7,6.3,0.5,117.0,9782173.0,107195.5,4983317.1,1429278.8,982.0,519.6,462.5,227063.0,,,114.1,40.771585,-73.96346,8.0,4.0,128.0
81622.0,85886.0,68.0,86.5,91.9,6.5,0.0,153.3,213560.0,2230.8,2002740.3,576009.1,556.4,11.3,545.1,88182.0,,,147.7,40.770783,-73.963038,8.0,4.0,128.0
326054.0,274340.0,55.0,69.6,,,0.0,,510354.6,5103.5,5751970.4,,1491.5,27.1,1464.4,291500.0,,,121.6,40.769858,-73.960537,8.0,4.0,128.0
97328.0,100032.0,56.0,86.4,92.7,4.5,0.0,126.2,91769.7,917.7,1656757.2,475341.7,717.3,563.5,153.7,106176.0,1891.4,17.81,120.5,40.771,-73.961774,8.0,4.0,128.0
143244.0,134644.0,72.0,55.6,58.4,5.6,0.4,101.2,4970169.8,54359.8,2715283.7,773187.7,516.0,264.0,252.0,138244.0,3566.7,25.8,99.4,40.772002,-73.963156,8.0,4.0,128.0
78000.0,78000.0,68.0,57.3,57.1,5.5,0.0,97.9,82500.0,847.6,1498277.5,432170.0,361.1,222.0,139.0,78000.0,2372.3,30.41,98.9,40.771197,-73.96163,8.0,4.0,128.0
177975.0,183314.0,75.0,53.6,57.7,5.8,0.1,100.6,1760375.7,17603.8,3700502.0,1057236.3,766.2,422.8,343.4,183314.0,9869.0,53.84,97.6,40.770533,-73.960049,8.0,4.0,128.0
159929.0,160929.0,81.0,73.8,77.5,4.2,,108.8,,,2394074.7,674609.4,931.7,709.5,222.2,160929.0,5607.4,34.84,106.2,40.77078,-73.959868,8.0,4.0,128.0
61051.0,66000.0,71.0,62.6,66.8,5.6,0.0,108.4,307164.0,2809.7,1292303.7,370300.9,327.0,207.1,119.9,66000.0,1798.3,27.25,105.1,40.771419,-73.96051,8.0,4.0,128.0
116499.0,124820.0,23.0,71.2,75.0,6.8,0.0,125.3,142512.1,1425.1,2949923.2,850060.2,711.5,437.7,273.8,124820.0,,,122.3,40.772194,-73.963015,8.0,4.0,128.0
162750.0,166005.0,66.0,69.8,73.2,6.9,0.5,125.8,7590769.8,82719.0,3993789.2,1137977.3,773.8,403.2,370.6,166005.0,5525.9,33.29,123.6,40.771331,-73.959463,8.0,4.0,128.0
64853.0,71336.0,78.0,60.1,59.6,5.9,0.4,104.5,2816969.7,28169.7,1468883.9,419671.9,285.9,149.6,136.3,71336.0,,,106.1,40.772894,-73.961997,8.0,4.0,128.0
103004.0,96104.0,22.0,113.0,113.0,8.4,0.0,175.2,177400.0,1774.0,2949080.4,864325.9,924.1,650.4,273.7,103004.0,,,175.2,40.772473,-73.960723,8.0,4.0,128.0
191549.0,145000.0,90.0,62.7,62.4,3.1,0.0,95.3,147293.5,1511.6,1581247.9,447646.3,643.5,7.8,635.7,145000.0,5383.8,37.13,96.4,40.771795,-73.95912,8.0,4.0,128.0
65482.0,43349.0,89.0,54.5,58.5,5.3,0.0,105.6,25681.8,261.0,1262785.8,360060.9,277.1,1.4,275.7,67500.0,1971.9,29.21,101.7,40.773308,-73.961051,8.0,4.0,128.0
103360.0,103922.0,54.0,88.7,95.1,6.9,,146.0,,,2471965.2,714156.6,729.9,500.5,229.4,103922.0,3239.8,31.18,140.2,40.773399,-73.962137,8.0,4.0,128.0
167023.0,141534.0,49.0,71.0,75.3,7.8,0.0,141.8,262166.7,2746.2,4371012.4,1228959.3,855.1,13.9,841.2,157740.0,,,138.8,40.772514,-73.959167,8.0,4.0,128.0
182015.0,182015.0,79.0,66.1,70.1,5.4,0.5,112.1,8573599.9,94070.6,3465715.2,983041.3,777.0,455.4,321.6,182015.0,9835.4,54.04,109.2,40.772846,-73.95991,8.0,4.0,128.0
199358.0,202255.0,80.0,68.1,71.7,5.8,0.5,116.9,9646302.9,104788.9,4124014.0,1179606.9,895.1,512.4,382.7,202255.0,6776.6,33.51,114.1,40.773412,-73.960011,8.0,4.0,128.0
76130.0,65953.0,28.0,76.1,78.8,11.8,0.4,167.2,2287368.4,25322.0,2733198.1,781175.3,375.1,121.5,253.6,65953.0,3539.8,53.67,166.5,40.772899,-73.960033,8.0,4.0,128.0
95463.0,99200.0,2.0,99.5,104.3,12.4,0.6,198.0,5595621.3,61430.3,4276315.7,1230921.5,694.1,297.2,396.8,99200.0,3285.4,33.12,194.6,40.773261,-73.958975,8.0,4.0,128.0
158445.0,114300.0,38.0,85.0,88.9,8.6,0.6,154.9,6259863.0,68026.0,3453068.2,986038.7,652.9,332.5,320.4,114300.0,3337.0,29.2,152.4,40.774711,-73.96118,8.0,4.0,140.0
56287.0,56287.0,62.0,64.2,63.9,5.7,0.0,106.2,168256.5,1523.6,1098146.2,321848.2,285.0,183.1,101.9,56287.0,,,106.5,40.773941,-73.958621,8.0,4.0,140.0
72296.0,72438.0,69.0,70.3,74.8,5.2,0.6,115.3,3768128.0,41407.8,1323677.3,373617.1,323.0,200.1,122.8,72438.0,2673.5,36.91,112.0,40.773236,-73.958874,8.0,4.0,140.0
171207.0,175590.0,99.0,44.6,48.4,5.6,0.0,89.8,149482.3,1494.8,3599595.4,1029524.1,669.7,335.7,334.0,183090.0,4333.5,23.67,87.0,40.775054,-73.960927,8.0,4.0,140.0
55883.0,54683.0,75.0,62.0,67.0,4.3,0.5,100.8,2622212.8,29286.2,843212.7,238883.4,217.5,139.3,78.2,55883.0,1007.6,18.03,96.6,40.773963,-73.958624,8.0,4.0,140.0
243000.0,291428.0,94.0,65.9,71.9,4.8,0.6,110.0,14566901.2,164946.8,5040438.9,1439626.8,1241.5,773.7,467.8,297728.0,,,104.5,40.774542,-73.957927,8.0,4.0,140.0
51988.0,55500.0,51.0,101.7,110.4,4.6,0.0,144.9,89852.0,920.7,904052.0,254471.9,438.6,354.7,83.9,55500.0,22627.1,407.7,137.4,40.774649,-73.958183,8.0,4.0,140.0
103835.0,111251.0,94.0,67.6,72.2,4.5,0.0,105.7,124263.4,1262.9,1758908.5,500762.3,594.3,431.1,163.2,111251.0,2501.6,22.49,102.0,40.774759,-73.958443,8.0,4.0,140.0
107231.0,139000.0,95.0,44.7,,4.3,,,1668922.4,,2102125.8,598364.6,465.0,269.9,195.1,139000.0,1706.6,12.28,77.8,40.77513,-73.95932,8.0,4.0,140.0
77953.0,79651.0,69.0,69.9,,5.4,,,1691642.0,,1566613.6,443348.1,418.3,272.9,145.4,81851.0,4287.8,52.39,112.2,40.775289,-73.959703,8.0,4.0,140.0
216186.0,226014.0,29.0,79.4,84.1,7.5,0.6,142.0,12032511.7,131859.6,5922910.4,1704140.8,1188.7,639.1,549.6,226014.0,,,138.2,40.775353,-73.960707,8.0,4.0,140.0
133851.0,126160.0,3.0,83.7,87.8,13.3,0.4,187.0,5487419.5,61468.2,6633059.9,1926416.4,907.0,291.5,615.5,144845.0,3896.7,26.9,183.6,40.761389,-73.966173,8.0,4.0,110.0
103304.0,93304.0,52.0,73.3,78.0,4.6,,112.0,,,1505431.9,425860.6,541.3,401.6,139.7,93304.0,3653.5,39.16,108.4,40.761334,-73.963826,8.0,4.0,110.0
322852.0,183269.0,3.0,154.8,153.8,14.0,0.0,277.1,235600.0,2389.1,12240427.6,3515780.0,2909.1,12.5,2896.6,251954.0,,,280.1,40.762657,-73.965338,8.0,4.0,110.0
288394.0,243000.0,8.0,87.5,86.1,5.8,,142.1,,,4946345.8,1417327.7,1542.6,0.0,1542.6,243000.0,6893.7,28.37,144.7,40.763283,-73.964879,8.0,4.0,110.0
184245.0,190995.0,28.0,85.4,,7.3,0.4,,8181896.4,81819.0,4833892.6,1399478.9,1127.6,679.0,448.6,190995.0,6838.7,35.81,141.9,40.763774,-73.964103,8.0,4.0,110.0
105282.0,92857.0,10.0,156.8,156.0,7.3,1.3,215.8,12178846.3,121788.5,2383626.9,676856.6,868.1,646.9,221.2,92857.0,,,218.3,40.76376,-73.964031,8.0,4.0,110.0
215465.0,171111.0,1.0,171.8,167.0,11.6,1.2,257.6,23132700.0,223985.5,7345213.5,2107832.5,1971.8,1290.1,681.6,182183.0,12795.3,70.23,264.5,40.764389,-73.9645,8.0,4.0,110.0
194198.0,200024.0,33.0,51.0,52.7,8.3,0.2,114.8,4370027.6,48497.9,5839649.1,1667433.7,774.0,232.1,541.9,200024.0,,,114.6,40.764838,-73.962745,8.0,4.0,118.0
460334.0,416253.0,60.0,90.8,93.6,8.7,0.6,160.6,40027997.4,425295.7,20528446.1,5832785.0,4031.1,2126.1,1905.0,667277.0,,,159.6,40.765162,-73.963514,8.0,4.0,118.0
391630.0,265306.0,10.0,112.5,117.5,9.0,0.0,184.3,605000.1,6139.7,8493014.0,2392322.2,2359.8,1571.6,788.1,265306.0,14736.6,55.55,181.9,40.765028,-73.963193,8.0,4.0,118.0
170424.0,160420.0,99.0,31.2,30.9,7.4,0.1,85.3,859037.5,8966.4,4199988.9,1203625.4,435.4,45.6,389.8,162120.0,,,86.9,40.765615,-73.962792,8.0,4.0,118.0
490652.0,490652.0,1.0,152.5,149.2,8.4,1.2,216.3,60572802.9,591873.2,14250316.8,4106818.6,4539.7,3217.3,1322.4,490652.0,,,220.8,40.765087,-73.961092,8.0,4.0,118.0
100600.0,100600.0,19.0,99.0,100.4,8.0,0.7,162.2,7223200.0,73621.2,2741139.4,801410.9,638.0,383.7,254.4,100600.0,,,160.9,40.766276,-73.962279,8.0,4.0,118.0
149484.0,171933.0,53.0,140.7,144.6,25.2,0.0,329.3,637737.5,6377.4,15424969.6,4457914.3,2130.4,699.0,1431.4,176933.0,3314.0,18.73,328.0,40.766397,-73.962524,8.0,4.0,118.0
348130.0,333724.0,31.0,80.9,85.5,6.3,0.0,144.1,474810.0,4801.5,7780358.0,2195485.6,2077.1,25.2,2051.8,349648.0,14172.8,40.53,140.2,40.765713,-73.960633,8.0,4.0,118.0
938324.0,1016132.0,24.0,94.1,92.0,7.0,0.7,146.4,72001200.9,702897.9,25883617.6,7428064.1,6368.7,3966.7,2402.0,1060725.0,38173.4,35.99,149.7,40.766737,-73.961387,8.0,4.0,118.0
483495.0,507707.0,20.0,84.8,85.2,6.0,0.0,142.1,251627.0,2550.0,10671098.3,3045739.6,3138.2,13.4,3124.9,507707.0,,,142.7,40.767753,-73.961892,8.0,4.0,118.0
330000.0,320000.0,38.0,61.6,63.3,10.2,0.3,138.9,8394273.6,91432.7,11308762.0,3253916.7,1495.3,445.9,1049.4,320000.0,12336.1,38.55,138.5,40.767767,-73.961881,8.0,4.0,126.0
163875.0,143800.0,41.0,97.9,,,,,10386820.1,,2997100.8,,880.9,602.8,278.1,143800.0,6485.3,45.1,146.1,40.767319,-73.960823,8.0,4.0,126.0
74946.0,74947.0,2.0,104.3,109.9,11.6,0.7,197.9,4789153.0,52737.9,3027479.0,867706.2,535.3,254.4,280.9,74947.0,3327.3,44.4,193.9,40.767986,-73.96052,8.0,4.0,126.0
265980.0,346000.0,98.0,43.2,45.2,3.7,0.3,73.6,10811420.7,117538.4,4687915.7,1316255.5,1009.3,574.2,435.0,359055.0,,,72.6,40.768571,-73.96144,8.0,4.0,126.0
488474.0,483178.0,44.0,66.5,70.4,6.2,0.0,125.6,603403.4,6127.9,10767422.7,3044376.5,2434.8,32.0,2402.7,488747.0,16422.2,33.6,122.5,40.768063,-73.960657,8.0,4.0,126.0
83220.0,140420.0,87.0,49.8,53.3,4.4,0.4,87.3,4818058.6,53885.4,2169607.4,616140.1,457.2,255.9,201.3,140420.0,,,84.5,40.767988,-73.96048,8.0,4.0,126.0
51270.0,52000.0,89.0,65.9,65.5,4.1,0.4,97.8,2323299.6,23233.0,746201.0,213353.9,219.0,149.8,69.2,52000.0,1885.1,36.25,98.9,40.768573,-73.959949,8.0,4.0,126.0
130000.0,190000.0,1.0,137.5,142.2,17.0,0.0,283.0,691937.0,6919.4,14423629.3,4117207.6,2583.9,36.8,2547.1,242250.0,10171.8,41.99,280.4,40.769385,-73.959757,8.0,4.0,126.0
206504.0,192981.0,11.0,105.4,105.0,9.7,0.6,178.6,12462374.8,124623.7,6875032.8,1991664.5,1478.5,840.5,638.0,206373.0,,,179.8,40.769849,-73.960518,8.0,4.0,126.0
81338.0,86423.0,100.0,80.8,,3.8,0.0,,97060.0,993.8,1142597.1,327836.5,543.5,437.5,106.0,86423.0,,,109.8,40.76952,-73.960035,8.0,4.0,126.0
117882.0,134722.0,79.0,61.8,66.5,4.4,0.0,99.4,252876.7,2528.8,2086072.9,596299.9,657.8,464.2,193.6,134722.0,4397.0,32.64,95.5,40.769319,-73.959555,8.0,4.0,126.0
89281.0,161540.0,99.0,44.2,46.2,2.9,0.0,68.0,96906.7,969.1,1666042.0,473548.6,565.1,410.5,154.6,161540.0,2234.4,13.83,66.7,40.770079,-73.959298,8.0,4.0,126.0
90700.0,97677.0,69.0,71.8,74.3,5.3,0.0,114.0,160567.6,1605.7,1844908.9,521881.0,556.9,385.7,171.2,97677.0,2589.8,26.51,112.8,40.770148,-73.959457,8.0,4.0,126.0
75133.0,75137.0,69.0,70.4,,6.0,0.0,,101929.1,1034.6,1586876.9,453196.5,419.8,272.5,147.3,75133.0,1950.1,25.95,116.1,40.770217,-73.959619,8.0,4.0,126.0
74726.0,82199.0,57.0,81.7,,5.3,0.0,,161496.8,1615.0,1541375.2,437645.6,529.1,386.1,143.0,82199.0,1779.2,21.65,122.6,40.770203,-73.959543,8.0,4.0,126.0
89016.0,89516.0,81.0,68.9,73.9,5.0,,110.7,,,1559733.2,443480.2,486.8,342.1,144.7,89516.0,,,106.7,40.770137,-73.959385,8.0,4.0,126.0
194856.0,194856.0,18.0,82.6,83.4,8.6,0.3,152.5,6294910.2,62564.0,5948245.2,1723164.3,1170.0,334.4,835.6,199856.0,,,152.2,40.770917,-73.959742,8.0,4.0,126.0
147000.0,134807.0,47.0,81.3,81.3,6.7,0.6,133.4,7864299.6,78643.0,3096861.0,907637.9,705.1,417.7,287.4,134807.0,4795.0,35.57,133.4,40.770889,-73.959207,8.0,4.0,134.0
86988.0,88488.0,82.0,73.7,80.3,4.0,,110.1,,,1230271.5,352983.1,506.6,392.5,114.2,88488.0,2869.2,32.43,104.0,40.770768,-73.958919,8.0,4.0,134.0
82065.0,82065.0,86.0,59.6,59.0,4.6,0.4,95.0,3544416.8,35444.2,1343594.1,380669.7,312.9,188.3,124.7,82065.0,4595.3,56.0,96.8,40.771995,-73.957896,8.0,4.0,134.0
80080.0,81080.0,37.0,105.1,107.9,6.4,0.1,155.8,409145.4,4091.5,1827603.0,520455.4,664.3,494.7,169.6,81080.0,4789.8,59.07,154.3,40.771536,-73.95638,8.0,4.0,134.0
77928.0,83494.0,66.0,79.7,83.5,5.2,0.0,122.4,208667.0,2132.9,1531923.5,436993.8,517.7,375.5,142.2,83494.0,3306.1,39.6,119.6,40.772804,-73.957852,8.0,4.0,134.0
63488.0,78260.0,83.0,61.6,67.0,4.1,,97.7,,,1125310.7,323307.2,382.6,278.1,104.4,80160.0,2321.9,29.67,92.8,40.773863,-73.956324,8.0,4.0,134.0
88231.0,86731.0,14.0,111.5,111.2,5.5,0.0,169.5,250200.0,2547.0,1648555.6,475003.9,682.1,13.3,668.9,86731.0,,,170.5,40.773932,-73.956483,8.0,4.0,134.0
58340.0,51651.0,94.0,53.0,52.5,6.1,,97.3,,,1240810.3,355424.4,252.6,137.4,115.1,58351.0,627.8,10.76,98.8,40.761701,-73.963075,8.0,5.0,110.0
106260.0,118944.0,90.0,8.9,,1.7,,,,,704584.1,206501.8,92.0,26.6,65.4,118944.0,115.4,0.97,21.6,40.762094,-73.963245,8.0,5.0,110.0
56902.0,57000.0,82.0,55.9,59.1,4.7,0.4,95.6,2231945.0,24496.3,953227.6,268634.4,207.0,118.5,88.5,57000.0,1982.3,34.78,93.6,40.761204,-73.961859,8.0,5.0,110.0
121855.0,105000.0,52.0,91.6,98.3,7.0,0.7,153.1,7055149.8,78087.7,2561832.7,735492.7,612.5,374.7,237.7,105000.0,4317.0,41.11,147.2,40.76242,-73.962833,8.0,5.0,110.0
120328.0,108828.0,16.0,101.0,106.0,10.0,0.7,182.8,7434240.6,81345.7,4014914.1,1136154.6,767.5,394.9,372.6,113328.0,4402.3,38.85,180.1,40.762579,-73.962894,8.0,5.0,110.0
63000.0,59000.0,72.0,69.7,75.8,9.2,0.4,145.4,2607710.4,30707.7,2231612.3,641071.2,345.6,138.5,207.1,69400.0,3057.9,44.06,140.4,40.762277,-73.962451,8.0,5.0,110.0
67880.0,67880.0,55.0,79.5,84.0,5.8,0.6,129.2,4007515.5,43722.2,1388273.6,390337.8,341.7,212.9,128.8,67880.0,,,126.2,40.761922,-73.960289,8.0,5.0,110.0
70992.0,70992.0,82.0,66.5,72.7,4.3,0.1,105.4,884459.4,8420.1,1080248.2,306778.9,351.8,251.5,100.2,70992.0,3595.1,50.64,100.1,40.762565,-73.961245,8.0,5.0,110.0
153962.0,167649.0,83.0,69.6,75.3,4.6,,109.8,,,2729483.3,776655.1,926.6,673.3,253.3,167649.0,9331.2,55.66,105.0,40.763246,-73.962407,8.0,5.0,110.0
164567.0,174247.0,2.0,96.8,99.9,12.0,0.6,190.1,9178682.2,98838.4,7274531.0,2083714.6,1193.3,518.2,675.1,174247.0,5368.0,30.81,188.8,40.763005,-73.962234,8.0,5.0,110.0
504238.0,404190.0,6.0,114.0,114.0,7.4,0.9,172.7,35832782.8,358327.8,10247233.5,3003292.0,2854.2,1903.3,950.9,404190.0,,,172.7,40.763292,-73.961035,8.0,5.0,110.0
142209.0,97000.0,3.0,98.4,103.9,9.8,0.7,179.3,6331715.3,70211.1,3493733.6,983314.7,660.5,336.3,324.2,99863.0,3125.7,31.3,176.4,40.763595,-73.962154,8.0,5.0,110.0
183013.0,193180.0,57.0,58.4,60.9,7.8,0.3,119.2,6056472.2,66455.9,5219213.1,1498516.1,806.0,321.7,484.3,193180.0,,,117.8,40.763825,-73.961984,8.0,5.0,118.0
67390.0,74877.0,60.0,62.4,,,,,2947845.6,,1721733.5,,316.4,156.6,159.8,74877.0,,,113.5,40.763421,-73.961295,8.0,5.0,118.0
58325.0,62000.0,100.0,37.8,,,,,2337912.1,,8574.8,,125.0,124.2,0.8,62000.0,,,40.0,40.764066,-73.960919,8.0,5.0,118.0
76500.0,82384.0,93.0,45.8,48.1,5.0,0.0,85.3,230500.0,2338.4,1492473.6,414758.2,304.9,166.4,138.5,82384.0,2678.8,32.52,84.9,40.764138,-73.961089,8.0,5.0,118.0
143590.0,154635.0,20.0,89.1,88.2,5.5,0.7,132.1,10817188.6,107208.9,2953449.2,855708.8,848.6,574.6,274.1,154635.0,6693.6,43.29,133.4,40.764124,-73.961013,8.0,5.0,118.0
64071.0,54872.0,77.0,69.8,74.3,5.0,0.6,113.9,3260535.1,35575.0,1090359.5,314333.2,274.4,173.2,101.2,62354.0,1876.9,30.1,109.8,40.764546,-73.960125,8.0,5.0,118.0
151009.0,154029.0,44.0,100.6,100.3,6.5,0.8,152.0,12015472.3,120154.7,3478065.6,1008129.1,961.0,638.2,322.8,154029.0,7192.3,46.69,152.8,40.764618,-73.960247,8.0,5.0,118.0
231493.0,190000.0,79.0,71.0,74.4,7.9,0.1,140.8,1615207.3,16152.1,5601835.2,1589279.4,1069.1,85.8,983.3,200000.0,,,138.4,40.764846,-73.960789,8.0,5.0,118.0
324854.0,334854.0,99.0,22.2,21.6,5.7,0.0,63.1,752850.0,7528.5,6689026.2,1898769.7,660.7,40.0,620.7,334854.0,13531.5,40.41,65.1,40.76633,-73.960152,8.0,5.0,118.0
160311.0,173670.0,12.0,105.5,102.9,5.3,0.0,158.3,393256.7,4001.4,3197823.7,917703.7,1295.3,20.9,1274.4,173670.0,,,162.2,40.766497,-73.958878,8.0,5.0,126.0
119000.0,119000.0,69.0,80.6,85.4,5.7,0.0,140.2,281200.0,2865.0,2401880.1,681794.3,696.9,14.9,681.9,119000.0,,,135.8,40.767233,-73.958722,8.0,5.0,126.0
223754.0,218267.0,29.0,80.1,78.5,6.6,0.0,137.8,364633.3,3694.0,5167895.3,1503093.0,1341.4,19.4,1322.0,227557.0,,,140.1,40.766725,-73.959416,8.0,5.0,126.0
132748.0,153440.0,83.0,50.9,54.4,4.6,,96.1,,,2508319.3,712413.7,584.8,0.0,584.8,157300.0,,,92.9,40.76723,-73.958672,8.0,5.0,126.0
53768.0,56553.0,61.0,35.3,34.7,10.2,0.0,109.0,1000.0,10.0,1995187.5,575311.1,185.2,0.1,185.2,56553.0,1841.0,32.55,110.8,40.767749,-73.958007,8.0,5.0,126.0
80056.0,80056.0,72.0,79.0,84.6,5.5,0.0,125.2,201800.0,2049.6,1527207.8,436475.3,498.4,356.7,141.7,80056.0,,,120.5,40.767905,-73.958332,8.0,5.0,126.0
60400.0,60400.0,5.0,96.8,101.9,10.1,0.7,179.2,3666999.9,40704.8,2182451.7,611568.1,397.3,194.8,202.5,60400.0,1707.0,28.26,177.2,40.767762,-73.957996,8.0,5.0,126.0
